Year	Month	Day	Hour	Minute	DayTime	StatA02cmA	StatA03cmU	StatA15cmU	StatB02cmA	StatB03cmU	StatB15cmU	StatD02cmA	StatD03cmU	StatD15cmU
2018	8	17	8	45	17,346	18,14	18,33	18,62	19,95	18,33	19,09	20,42	19,66	19,09
2018	8	17	9	0	17,375	19,28	18,81	18,62	20,04	18,71	19,00	20,52	19,85	19,19
2018	8	17	9	15	17,379	20,04	19,47	18,62	20,23	18,90	19,00	20,42	19,85	19,19
2018	8	17	9	30	17,383	20,14	19,66	18,62	20,04	19,00	19,00	20,81	19,95	19,28
2018	8	17	9	45	17,388	20,23	19,76	18,62	20,14	19,09	19,09	20,90	20,14	19,38
2018	8	17	10	0	17,417	20,23	19,85	18,62	20,33	19,19	19,09	21,00	20,14	19,38
2018	8	17	10	15	17,421	20,42	19,95	18,71	20,52	19,28	19,19	21,00	20,23	19,47
2018	8	17	10	30	17,425	20,52	20,04	18,71	20,62	19,38	19,19	20,90	20,33	19,47
2018	8	17	10	45	17,429	20,71	20,23	18,81	20,71	19,47	19,19	20,90	20,42	19,57
2018	8	17	11	0	17,458	21,09	20,42	18,81	20,81	19,57	19,28	21,00	20,42	19,57
2018	8	17	11	15	17,463	21,00	20,52	18,90	21,00	19,66	19,28	21,09	20,52	19,66
2018	8	17	11	30	17,467	21,28	20,71	19,00	21,00	19,76	19,28	21,09	20,62	19,66
2018	8	17	11	45	17,471	21,76	20,90	19,00	21,66	19,85	19,38	21,19	20,62	19,76
2018	8	17	12	0	17,500	21,66	20,90	19,09	21,76	20,04	19,38	21,28	20,71	19,76
2018	8	17	12	15	17,504	21,66	21,00	19,19	21,86	20,14	19,47	21,19	20,71	19,85
2018	8	17	12	30	17,508	21,86	20,90	19,19	21,76	20,23	19,47	21,00	20,62	19,85
2018	8	17	12	45	17,513	21,86	21,00	19,28	22,05	20,33	19,57	21,09	20,62	19,95
2018	8	17	13	0	17,542	21,76	21,00	19,38	22,05	20,42	19,57	21,00	20,62	19,95
2018	8	17	13	15	17,546	22,14	21,09	19,38	22,14	20,52	19,66	21,09	20,71	19,95
2018	8	17	13	30	17,550	22,43	21,09	19,47	22,05	20,62	19,76	21,09	20,71	19,95
2018	8	17	13	45	17,554	22,43	21,19	19,47	22,05	20,62	19,76	21,19	20,71	20,04
2018	8	17	14	0	17,583	22,14	21,28	19,57	21,95	20,71	19,85	21,19	20,81	20,04
2018	8	17	14	15	17,588	22,62	21,38	19,57	22,05	20,71	19,85	21,38	20,90	20,04
2018	8	17	14	30	17,592	22,43	21,47	19,66	22,05	20,81	19,95	21,38	20,90	20,14
2018	8	17	14	45	17,596	22,53	21,47	19,76	22,14	20,81	19,95	21,47	21,00	20,14
2018	8	17	15	0	17,625	22,72	21,66	19,76	22,24	20,81	20,04	21,66	21,09	20,14
2018	8	17	15	15	17,629	23,00	21,95	19,85	22,05	20,90	20,04	21,76	21,19	20,23
2018	8	17	15	30	17,633	22,72	21,95	19,85	22,24	20,90	20,14	21,66	21,19	20,23
2018	8	17	15	45	17,638	23,97	22,62	19,95	22,91	20,90	20,14	21,76	21,19	20,23
2018	8	17	16	0	17,667	23,48	22,81	19,95	22,05	21,00	20,14	21,57	21,19	20,33
2018	8	17	16	15	17,671	23,87	24,35	20,04	22,33	21,00	20,23	21,76	21,28	20,33
2018	8	17	16	30	17,675	25,81	23,48	20,14	22,43	21,09	20,23	21,95	21,47	20,33
2018	8	17	16	45	17,679	26,78	24,74	20,23	23,29	21,09	20,23	22,14	21,66	20,42
2018	8	17	17	0	17,708	30,15	25,13	20,33	24,26	21,19	20,33	22,24	21,76	20,42
2018	8	17	17	15	17,713	28,66	24,93	20,42	24,64	21,28	20,33	22,53	21,95	20,42
2018	8	17	17	30	17,717	30,15	24,64	20,52	25,42	21,38	20,33	22,81	22,05	20,52
2018	8	17	17	45	17,721	30,15	24,74	20,62	29,35	21,57	20,42	22,81	22,33	20,52
2018	8	17	18	0	17,750	25,61	23,48	20,71	23,00	21,76	20,42	21,00	22,24	20,62
2018	8	17	18	15	17,754	30,26	24,06	20,81	29,85	21,76	20,52	21,57	22,43	20,71
2018	8	17	18	30	17,758	29,25	23,58	20,90	28,85	21,76	20,52	21,09	22,33	20,71
2018	8	17	18	45	17,763	28,46	23,29	20,90	27,76	21,76	20,62	20,52	22,14	20,81
2018	8	17	19	0	17,792	28,75	22,72	21,00	27,37	21,57	20,62	20,14	21,95	20,81
2018	8	17	19	15	17,796	28,56	22,14	21,00	26,68	21,47	20,71	19,66	21,66	20,81
2018	8	17	19	30	17,800	26,68	21,47	21,09	25,22	21,28	20,71	19,38	21,28	20,81
2018	8	17	19	45	17,804	26,49	21,00	21,09	24,45	21,00	20,81	18,90	20,90	20,81
2018	8	17	20	0	17,833	25,13	20,42	21,09	22,91	20,81	20,81	18,62	20,42	20,71
2018	8	17	20	15	17,838	25,81	19,95	21,09	22,72	20,52	20,71	18,24	20,04	20,71
2018	8	17	20	30	17,842	19,38	19,57	21,00	18,81	20,23	20,71	17,76	19,66	20,62
2018	8	17	20	45	17,846	18,24	19,00	21,00	17,86	19,95	20,71	17,86	19,28	20,42
2018	8	17	21	0	17,875	17,00	18,52	20,90	18,81	19,66	20,62	21,38	20,71	20,42
2018	8	17	21	15	17,879	16,81	18,24	20,81	21,28	20,04	20,52	20,62	20,52	20,42
2018	8	17	21	30	17,883	18,14	18,05	20,71	21,28	20,42	20,42	20,52	20,42	20,42
2018	8	17	21	45	17,888	20,52	20,14	20,52	21,66	20,62	20,42	20,62	20,42	20,42
2018	8	17	22	0	17,917	20,90	20,71	20,42	21,57	20,71	20,42	20,52	20,52	20,42
2018	8	17	22	15	17,921	20,90	20,81	20,42	21,47	20,81	20,42	21,09	20,62	20,42
2018	8	17	22	30	17,925	21,00	20,81	20,33	21,38	20,90	20,42	20,52	20,62	20,42
2018	8	17	22	45	17,929	21,00	20,90	20,33	21,09	20,81	20,42	20,62	20,52	20,33
2018	8	17	23	0	17,958	20,90	20,90	20,33	20,81	20,71	20,42	20,62	20,52	20,42
2018	8	17	23	15	17,963	20,81	20,71	20,33	20,71	20,71	20,42	20,52	20,42	20,33
2018	8	17	23	30	17,967	20,62	20,62	20,33	20,71	20,62	20,42	20,52	20,42	20,33
2018	8	17	23	45	17,971	20,33	20,42	20,33	20,71	20,62	20,52	20,62	20,52	20,33
2018	8	18	0	0	18,000	20,33	20,42	20,33	20,52	20,52	20,52	20,62	20,52	20,33
2018	8	18	0	15	18,004	20,23	20,33	20,33	20,52	20,52	20,42	20,52	20,42	20,33
2018	8	18	0	30	18,008	20,23	20,23	20,33	20,52	20,52	20,42	20,52	20,42	20,33
2018	8	18	0	45	18,013	20,23	20,23	20,33	20,52	20,42	20,42	20,42	20,42	20,33
2018	8	18	1	0	18,042	20,14	20,23	20,33	20,42	20,42	20,42	20,42	20,42	20,33
2018	8	18	1	15	18,046	19,85	20,04	20,33	20,42	20,42	20,42	20,42	20,42	20,33
2018	8	18	1	30	18,050	19,85	19,95	20,33	20,42	20,42	20,42	20,33	20,33	20,33
2018	8	18	1	45	18,054	19,95	20,04	20,33	20,33	20,33	20,42	20,33	20,33	20,33
2018	8	18	2	0	18,083	19,95	19,95	20,33	20,33	20,33	20,42	20,33	20,33	20,33
2018	8	18	2	15	18,088	20,04	20,04	20,33	20,33	20,33	20,42	20,33	20,23	20,33
2018	8	18	2	30	18,092	19,95	20,04	20,23	20,33	20,33	20,42	20,33	20,23	20,33
2018	8	18	2	45	18,096	19,76	19,95	20,23	20,33	20,23	20,33	20,33	20,33	20,33
2018	8	18	3	0	18,125	19,66	19,76	20,23	20,23	20,23	20,33	20,23	20,23	20,33
2018	8	18	3	15	18,129	19,09	19,38	20,23	20,14	20,23	20,33	20,04	20,14	20,33
2018	8	18	3	30	18,133	16,81	18,52	20,14	20,14	20,14	20,33	20,04	20,14	20,23
2018	8	18	3	45	18,138	17,67	18,14	20,14	20,04	20,14	20,33	20,04	20,04	20,23
2018	8	18	4	0	18,167	17,67	17,86	20,04	19,85	20,04	20,33	19,85	20,04	20,23
2018	8	18	4	15	18,171	17,67	17,67	19,95	19,47	19,95	20,33	19,66	19,85	20,23
2018	8	18	4	30	18,175	17,76	17,48	19,95	18,71	19,76	20,33	19,19	19,66	20,14
2018	8	18	4	45	18,179	17,48	17,48	19,85	17,38	19,57	20,23	17,57	19,19	20,04
2018	8	18	5	0	18,208	17,48	17,38	19,76	17,28	19,28	20,23	17,86	18,81	20,04
2018	8	18	5	15	18,213	17,38	17,28	19,66	17,38	19,09	20,14	17,95	18,71	19,95
2018	8	18	5	30	18,217	17,38	17,38	19,57	17,38	18,90	20,04	17,95	18,52	19,85
2018	8	18	5	45	18,221	17,67	17,38	19,57	17,48	18,81	20,04	17,95	18,52	19,76
2018	8	18	6	0	18,250	17,86	17,48	19,47	17,86	18,71	19,95	18,24	18,43	19,76
2018	8	18	6	15	18,254	17,19	17,38	19,38	17,28	18,62	19,85	17,67	18,33	19,66
2018	8	18	6	30	18,258	17,00	17,19	19,38	17,09	18,43	19,85	17,48	18,14	19,57
2018	8	18	6	45	18,263	17,48	17,19	19,28	17,48	18,24	19,76	17,86	17,95	19,47
2018	8	18	7	0	18,292	18,43	17,38	19,19	18,33	18,14	19,66	19,38	17,86	19,47
2018	8	18	7	15	18,296	19,19	17,95	19,19	19,47	18,05	19,57	20,81	17,86	19,38
2018	8	18	7	30	18,300	19,19	18,05	19,09	19,47	18,05	19,47	20,52	17,95	19,38
2018	8	18	7	45	18,304	20,23	19,00	19,09	21,00	18,05	19,47	23,48	18,05	19,28
2018	8	18	8	0	18,333	21,09	19,57	19,00	22,05	18,14	19,38	25,51	18,24	19,28
2018	8	18	8	15	18,338	20,81	19,47	19,00	20,42	18,24	19,28	24,26	18,43	19,28
2018	8	18	8	30	18,342	19,47	18,62	19,00	19,76	18,33	19,28	21,00	18,52	19,19
2018	8	18	8	45	18,346	20,23	19,47	19,00	21,19	18,43	19,28	23,58	18,52	19,19
2018	8	18	9	0	18,375	21,09	20,42	18,90	23,00	18,62	19,28	26,10	18,81	19,19
2018	8	18	9	15	18,379	21,57	20,62	18,90	23,20	18,81	19,19	20,33	19,09	19,19
2018	8	18	9	30	18,383	21,66	21,38	18,90	20,33	19,00	19,19	20,81	19,57	19,28
2018	8	18	9	45	18,388	20,81	20,62	19,00	20,33	19,09	19,28	20,81	19,85	19,28
2018	8	18	10	0	18,417	21,28	20,14	19,00	20,42	19,19	19,28	20,62	19,95	19,38
2018	8	18	10	15	18,421	20,71	20,14	19,00	20,71	19,28	19,28	20,71	20,04	19,38
2018	8	18	10	30	18,425	20,42	20,04	19,09	20,14	19,38	19,28	20,52	20,04	19,47
2018	8	18	10	45	18,429	20,23	19,85	19,09	19,95	19,38	19,38	20,42	20,04	19,47
2018	8	18	11	0	18,458	20,71	19,95	19,19	20,42	19,47	19,38	19,95	19,95	19,57
2018	8	18	11	15	18,463	20,42	19,95	19,19	20,23	19,47	19,38	19,95	19,85	19,57
2018	8	18	11	30	18,467	20,52	20,14	19,19	20,23	19,57	19,47	20,04	19,85	19,57
2018	8	18	11	45	18,471	20,71	20,14	19,28	20,62	19,66	19,47	20,52	19,95	19,57
2018	8	18	12	0	18,500	21,57	20,52	19,28	21,09	19,66	19,47	20,81	20,14	19,66
2018	8	18	12	15	18,504	21,19	20,52	19,28	20,90	19,76	19,47	20,62	20,14	19,66
2018	8	18	12	30	18,508	21,09	20,42	19,38	20,90	19,85	19,57	20,71	20,23	19,66
2018	8	18	12	45	18,513	20,90	20,42	19,38	20,62	19,85	19,57	20,52	20,23	19,66
2018	8	18	13	0	18,542	21,28	20,52	19,47	21,00	19,85	19,57	20,71	20,23	19,76
2018	8	18	13	15	18,546	20,81	20,42	19,47	20,90	19,95	19,66	20,62	20,23	19,76
2018	8	18	13	30	18,550	20,62	20,33	19,47	20,52	19,95	19,66	20,62	20,33	19,76
2018	8	18	13	45	18,554	20,71	20,33	19,57	20,42	19,95	19,66	20,52	20,33	19,85
2018	8	18	14	0	18,583	21,28	20,52	19,57	20,90	19,95	19,66	20,62	20,23	19,85
2018	8	18	14	15	18,588	21,47	20,52	19,57	21,00	19,95	19,76	20,71	20,33	19,85
2018	8	18	14	30	18,592	21,09	20,52	19,66	20,90	20,04	19,76	20,81	20,42	19,85
2018	8	18	14	45	18,596	21,28	20,52	19,66	21,00	20,04	19,76	20,81	20,42	19,85
2018	8	18	15	0	18,625	20,81	20,52	19,66	20,62	20,04	19,76	20,71	20,42	19,95
2018	8	18	15	15	18,629	20,71	20,42	19,66	20,62	20,04	19,76	20,62	20,42	19,95
2018	8	18	15	30	18,633	20,71	20,42	19,76	20,71	20,04	19,85	20,62	20,42	19,95
2018	8	18	15	45	18,638	21,19	20,62	19,76	21,00	20,04	19,85	20,81	20,42	19,95
2018	8	18	16	0	18,667	21,38	20,71	19,76	21,19	20,14	19,85	20,90	20,42	19,95
2018	8	18	16	15	18,671	21,38	20,81	19,76	21,19	20,14	19,85	20,90	20,52	20,04
2018	8	18	16	30	18,675	21,47	20,81	19,85	21,09	20,23	19,85	20,71	20,42	20,04
2018	8	18	16	45	18,679	22,43	21,00	19,85	21,19	20,23	19,85	20,81	20,52	20,04
2018	8	18	17	0	18,708	25,71	21,38	19,85	21,57	20,23	19,95	20,90	20,52	20,04
2018	8	18	17	15	18,713	21,09	20,71	19,85	20,81	20,23	19,95	20,62	20,52	20,04
2018	8	18	17	30	18,717	21,86	20,42	19,95	21,00	20,23	19,95	20,62	20,42	20,04
2018	8	18	17	45	18,721	21,95	20,33	19,95	20,90	20,23	19,95	20,52	20,33	20,04
2018	8	18	18	0	18,750	23,48	20,81	19,95	21,28	20,23	19,95	20,71	20,42	20,04
2018	8	18	18	15	18,754	22,05	20,52	19,95	21,09	20,23	19,95	20,62	20,42	20,04
2018	8	18	18	30	18,758	21,76	20,23	19,95	20,42	20,23	20,04	20,42	20,23	20,04
2018	8	18	18	45	18,763	22,62	20,81	20,04	21,76	20,14	20,04	20,52	20,23	20,04
2018	8	18	19	0	18,792	21,38	20,33	20,04	20,62	20,14	20,04	20,23	20,14	20,04
2018	8	18	19	15	18,796	20,42	19,66	20,04	19,85	20,04	20,04	20,04	19,95	20,04
2018	8	18	19	30	18,800	20,33	19,57	20,04	20,14	19,85	20,04	20,04	19,85	20,04
2018	8	18	19	45	18,804	21,00	19,95	19,95	21,28	19,76	20,04	20,04	19,66	20,04
2018	8	18	20	0	18,833	20,04	19,28	19,95	20,23	19,66	20,04	19,47	19,47	19,95
2018	8	18	20	15	18,838	19,28	18,81	19,95	19,19	19,47	19,95	19,19	19,28	19,95
2018	8	18	20	30	18,842	19,00	18,62	19,85	19,09	19,38	19,95	19,09	19,09	19,85
2018	8	18	20	45	18,846	18,90	18,52	19,85	18,90	19,19	19,95	18,90	19,00	19,85
2018	8	18	21	0	18,875	18,90	18,43	19,85	18,81	19,09	19,85	18,81	18,90	19,76
2018	8	18	21	15	18,879	18,81	18,33	19,76	18,81	19,00	19,85	20,23	19,66	19,76
2018	8	18	21	30	18,883	18,71	18,24	19,66	19,38	19,09	19,76	20,23	19,85	19,76
2018	8	18	21	45	18,888	18,43	18,05	19,66	19,85	19,28	19,76	20,23	19,95	19,76
2018	8	18	22	0	18,917	18,81	18,52	19,57	20,04	19,47	19,66	20,14	19,95	19,76
2018	8	18	22	15	18,921	19,95	19,66	19,57	20,14	19,57	19,66	20,23	20,04	19,85
2018	8	18	22	30	18,925	20,04	19,95	19,47	20,23	19,66	19,66	20,23	20,04	19,85
2018	8	18	22	45	18,929	20,04	19,95	19,47	20,23	19,76	19,66	20,33	20,14	19,85
2018	8	18	23	0	18,958	20,04	19,95	19,47	20,14	19,76	19,66	20,33	20,14	19,85
2018	8	18	23	15	18,963	20,04	19,95	19,47	20,14	19,85	19,66	20,23	20,14	19,85
2018	8	18	23	30	18,967	20,04	19,95	19,57	20,23	19,85	19,76	20,23	20,04	19,85
2018	8	18	23	45	18,971	20,04	20,04	19,57	20,14	19,85	19,76	20,23	20,04	19,85
2018	8	19	0	0	19,000	20,04	20,04	19,57	20,14	19,85	19,76	20,14	20,04	19,85
2018	8	19	0	15	19,004	20,04	20,04	19,57	20,14	19,85	19,76	20,14	20,04	19,95
2018	8	19	0	30	19,008	20,14	20,04	19,57	20,14	19,85	19,76	20,04	20,04	19,95
2018	8	19	0	45	19,013	20,14	20,14	19,66	20,23	19,95	19,76	20,04	20,04	19,95
2018	8	19	1	0	19,042	20,14	20,14	19,66	20,23	19,95	19,85	20,04	19,95	19,95
2018	8	19	1	15	19,046	20,14	20,04	19,66	20,14	19,95	19,85	20,04	19,95	19,95
2018	8	19	1	30	19,050	20,14	20,04	19,66	20,14	19,95	19,85	19,95	19,95	19,95
2018	8	19	1	45	19,054	20,14	20,04	19,66	20,14	19,95	19,85	19,95	19,95	19,85
2018	8	19	2	0	19,083	20,04	20,04	19,66	20,14	19,95	19,85	20,04	19,95	19,85
2018	8	19	2	15	19,088	20,04	20,04	19,76	20,14	19,95	19,85	19,95	19,95	19,95
2018	8	19	2	30	19,092	20,04	20,04	19,76	20,14	19,95	19,85	19,95	19,95	19,95
2018	8	19	2	45	19,096	20,14	20,04	19,76	20,04	19,95	19,85	19,95	19,85	19,95
2018	8	19	3	0	19,125	20,04	20,04	19,76	19,95	19,85	19,85	19,95	19,95	19,85
2018	8	19	3	15	19,129	20,04	20,04	19,76	20,04	19,85	19,85	19,95	19,95	19,95
2018	8	19	3	30	19,133	20,04	20,04	19,76	20,04	19,85	19,85	19,95	19,95	19,85
2018	8	19	3	45	19,138	20,04	20,04	19,76	20,04	19,85	19,85	19,95	19,85	19,85
2018	8	19	4	0	19,167	20,04	20,04	19,76	20,04	19,85	19,85	20,04	19,85	19,95
2018	8	19	4	15	19,171	19,95	19,95	19,76	20,04	19,85	19,85	19,95	19,95	19,85
2018	8	19	4	30	19,175	19,85	19,85	19,85	20,04	19,85	19,85	19,95	19,85	19,85
2018	8	19	4	45	19,179	19,57	19,66	19,85	19,95	19,85	19,85	19,95	19,85	19,85
2018	8	19	5	0	19,208	18,52	19,38	19,85	19,95	19,85	19,85	19,95	19,85	19,85
2018	8	19	5	15	19,213	18,81	19,19	19,85	19,95	19,85	19,85	19,95	19,85	19,85
2018	8	19	5	30	19,217	18,90	19,00	19,76	19,85	19,85	19,85	19,85	19,85	19,85
2018	8	19	5	45	19,221	19,00	18,90	19,76	19,76	19,85	19,85	19,76	19,85	19,85
2018	8	19	6	0	19,250	19,00	18,90	19,76	19,57	19,76	19,85	19,66	19,76	19,85
2018	8	19	6	15	19,254	19,00	18,71	19,76	19,19	19,66	19,85	19,47	19,66	19,85
2018	8	19	6	30	19,258	19,00	18,62	19,66	18,52	19,57	19,85	19,09	19,47	19,85
2018	8	19	6	45	19,263	19,00	18,62	19,66	18,52	19,38	19,85	18,52	19,28	19,76
2018	8	19	7	0	19,292	19,19	18,71	19,66	18,81	19,28	19,85	19,00	19,19	19,76
2018	8	19	7	15	19,296	19,47	18,81	19,57	19,19	19,19	19,76	19,38	19,09	19,76
2018	8	19	7	30	19,300	19,66	18,90	19,57	19,57	19,19	19,76	19,57	19,19	19,76
2018	8	19	7	45	19,304	19,76	19,00	19,57	19,76	19,19	19,76	19,66	19,19	19,66
2018	8	19	8	0	19,333	20,14	19,19	19,47	20,14	19,19	19,66	19,95	19,28	19,66
2018	8	19	8	15	19,338	19,95	19,28	19,47	19,95	19,28	19,66	19,85	19,28	19,66
2018	8	19	8	30	19,342	20,14	19,28	19,47	20,14	19,28	19,66	19,95	19,38	19,66
2018	8	19	8	45	19,346	20,52	19,47	19,47	20,52	19,28	19,66	20,23	19,38	19,66
2018	8	19	9	0	19,375	20,81	19,76	19,47	20,81	19,38	19,66	20,52	19,57	19,66
2018	8	19	9	15	19,379	21,28	19,95	19,47	21,19	19,47	19,66	20,81	19,66	19,66
2018	8	19	9	30	19,383	21,19	20,04	19,47	21,19	19,57	19,66	20,33	19,76	19,66
2018	8	19	9	45	19,388	21,47	20,23	19,47	21,47	19,76	19,66	19,76	19,66	19,66
2018	8	19	10	0	19,417	21,86	20,42	19,47	20,14	19,66	19,66	20,42	19,85	19,66
2018	8	19	10	15	19,421	21,95	20,42	19,47	20,14	19,66	19,66	20,33	20,04	19,66
2018	8	19	10	30	19,425	20,42	20,14	19,47	20,14	19,66	19,66	20,52	20,14	19,76
2018	8	19	10	45	19,429	20,14	19,95	19,47	20,04	19,66	19,66	20,33	20,04	19,76
2018	8	19	11	0	19,458	19,95	19,85	19,57	19,85	19,66	19,66	20,14	20,04	19,76
2018	8	19	11	15	19,463	19,95	19,76	19,57	19,95	19,66	19,66	20,04	19,85	19,76
2018	8	19	11	30	19,467	20,04	19,85	19,57	19,95	19,66	19,66	20,42	20,04	19,76
2018	8	19	11	45	19,471	20,81	20,14	19,57	20,62	19,66	19,66	20,62	20,23	19,76
2018	8	19	12	0	19,500	20,42	20,14	19,57	20,42	19,76	19,66	20,52	20,23	19,85
2018	8	19	12	15	19,504	20,33	20,14	19,57	20,33	19,85	19,76	20,52	20,23	19,85
2018	8	19	12	30	19,508	20,81	20,23	19,66	20,52	19,85	19,76	20,52	20,23	19,85
2018	8	19	12	45	19,513	20,81	20,33	19,66	20,71	19,85	19,76	20,52	20,23	19,85
2018	8	19	13	0	19,542	20,42	20,23	19,66	20,42	19,85	19,76	20,42	20,23	19,85
2018	8	19	13	15	19,546	20,62	20,23	19,66	20,71	19,95	19,76	20,42	20,14	19,85
2018	8	19	13	30	19,550	21,00	20,33	19,66	20,81	19,95	19,76	20,62	20,23	19,85
2018	8	19	13	45	19,554	21,00	20,42	19,66	20,81	19,95	19,76	20,52	20,23	19,95
2018	8	19	14	0	19,583	20,33	20,23	19,76	20,42	19,95	19,76	20,33	20,14	19,95
2018	8	19	14	15	19,588	20,62	20,33	19,76	20,71	19,95	19,85	20,52	20,23	19,95
2018	8	19	14	30	19,592	20,42	20,23	19,76	20,52	20,04	19,85	20,42	20,23	19,95
2018	8	19	14	45	19,596	20,33	20,23	19,76	20,42	20,04	19,85	20,33	20,23	19,95
2018	8	19	15	0	19,625	20,81	20,42	19,76	20,71	20,04	19,85	20,42	20,23	19,95
2018	8	19	15	15	19,629	20,81	20,42	19,76	20,62	20,04	19,85	20,42	20,23	19,95
2018	8	19	15	30	19,633	20,42	20,33	19,76	20,42	20,04	19,85	20,33	20,14	19,95
2018	8	19	15	45	19,638	20,52	20,42	19,85	20,33	20,04	19,85	20,33	20,14	19,95
2018	8	19	16	0	19,667	20,52	20,42	19,85	20,42	20,04	19,85	20,33	20,14	19,95
2018	8	19	16	15	19,671	20,71	20,52	19,85	20,52	20,04	19,85	20,42	20,14	19,95
2018	8	19	16	30	19,675	20,62	20,42	19,85	20,62	20,04	19,85	20,33	20,14	19,95
2018	8	19	16	45	19,679	20,42	20,23	19,85	20,42	20,04	19,95	20,33	20,14	19,95
2018	8	19	17	0	19,708	20,42	20,23	19,85	20,52	20,04	19,95	20,33	20,14	19,95
2018	8	19	17	15	19,713	20,71	20,23	19,85	20,62	20,04	19,95	20,33	20,14	19,95
2018	8	19	17	30	19,717	20,81	20,23	19,85	20,62	20,04	19,95	20,33	20,14	19,95
2018	8	19	17	45	19,721	20,90	20,14	19,85	20,52	20,04	19,95	20,33	20,14	19,95
2018	8	19	18	0	19,750	20,42	19,85	19,85	20,42	20,04	19,95	20,33	20,14	19,95
2018	8	19	18	15	19,754	20,33	19,76	19,85	20,33	20,04	19,95	20,23	20,14	19,95
2018	8	19	18	30	19,758	20,14	19,66	19,85	20,14	19,95	19,95	20,14	20,04	19,95
2018	8	19	18	45	19,763	20,04	19,57	19,85	19,66	19,95	19,95	19,95	19,95	19,95
2018	8	19	19	0	19,792	19,85	19,47	19,85	19,38	19,85	19,95	19,28	19,85	19,95
2018	8	19	19	15	19,796	19,85	19,38	19,85	19,47	19,76	19,95	19,47	19,66	19,95
2018	8	19	19	30	19,800	20,14	19,47	19,85	19,85	19,66	19,95	19,76	19,66	19,95
2018	8	19	19	45	19,804	20,04	19,38	19,85	19,76	19,66	19,95	19,85	19,66	19,95
2018	8	19	20	0	19,833	19,66	19,28	19,85	19,57	19,57	19,85	19,57	19,57	19,85
2018	8	19	20	15	19,838	19,57	19,19	19,76	19,47	19,47	19,85	19,47	19,47	19,85
2018	8	19	20	30	19,842	18,90	19,00	19,76	18,81	19,47	19,85	18,90	19,38	19,85
2018	8	19	20	45	19,846	18,62	19,00	19,76	18,62	19,38	19,85	18,62	19,28	19,76
2018	8	19	21	0	19,875	18,90	18,90	19,76	18,81	19,28	19,85	18,90	19,28	19,76
2018	8	19	21	15	19,879	18,90	18,90	19,66	18,81	19,28	19,76	19,00	19,19	19,76
2018	8	19	21	30	19,883	18,81	18,81	19,66	18,81	19,19	19,76	18,90	19,09	19,66
2018	8	19	21	45	19,888	19,00	18,90	19,66	18,90	19,19	19,76	19,09	19,09	19,66
2018	8	19	22	0	19,917	19,09	18,90	19,57	19,00	19,09	19,66	19,66	19,28	19,66
2018	8	19	22	15	19,921	18,90	18,81	19,57	19,09	19,09	19,66	19,95	19,57	19,66
2018	8	19	22	30	19,925	19,09	18,90	19,57	19,76	19,28	19,66	20,14	19,76	19,66
2018	8	19	22	45	19,929	19,19	19,00	19,57	19,85	19,38	19,57	20,23	19,85	19,66
2018	8	19	23	0	19,958	19,19	19,09	19,57	19,95	19,47	19,57	20,14	19,95	19,66
2018	8	19	23	15	19,963	19,76	19,66	19,47	19,95	19,57	19,57	20,23	19,95	19,76
2018	8	19	23	30	19,967	19,85	19,76	19,47	19,95	19,66	19,57	20,23	19,95	19,76
2018	8	19	23	45	19,971	19,85	19,85	19,47	19,95	19,66	19,66	20,23	20,04	19,76
2018	8	20	0	0	20,000	19,85	19,85	19,47	19,95	19,66	19,66	20,14	20,04	19,76
2018	8	20	0	15	20,004	19,85	19,85	19,47	19,95	19,66	19,66	20,23	20,04	19,76
2018	8	20	0	30	20,008	19,95	19,85	19,57	20,04	19,66	19,66	20,14	20,04	19,76
2018	8	20	0	45	20,013	19,95	19,85	19,57	20,04	19,76	19,66	20,14	20,04	19,76
2018	8	20	1	0	20,042	19,95	19,95	19,57	20,04	19,76	19,66	20,14	20,04	19,76
2018	8	20	1	15	20,046	19,95	19,95	19,57	20,04	19,76	19,66	20,14	19,95	19,85
2018	8	20	1	30	20,050	19,95	19,95	19,57	19,95	19,76	19,66	20,04	19,95	19,85
2018	8	20	1	45	20,054	20,04	19,95	19,57	19,95	19,76	19,66	20,04	19,95	19,85
2018	8	20	2	0	20,083	20,04	20,04	19,57	20,04	19,76	19,76	20,04	19,95	19,85
2018	8	20	2	15	20,088	20,04	19,95	19,66	20,04	19,85	19,76	20,04	19,95	19,85
2018	8	20	2	30	20,092	20,04	19,95	19,66	20,04	19,85	19,76	20,04	19,95	19,85
2018	8	20	2	45	20,096	20,04	19,95	19,66	20,04	19,85	19,76	20,04	19,95	19,85
2018	8	20	3	0	20,125	20,04	19,95	19,66	20,04	19,85	19,76	20,04	19,95	19,85
2018	8	20	3	15	20,129	19,95	19,95	19,66	19,95	19,85	19,76	20,04	19,95	19,85
2018	8	20	3	30	20,133	19,95	19,95	19,66	19,95	19,76	19,76	20,04	19,95	19,85
2018	8	20	3	45	20,138	19,95	19,95	19,66	19,95	19,76	19,76	20,04	19,95	19,85
2018	8	20	4	0	20,167	19,95	19,95	19,66	19,95	19,76	19,76	20,04	19,95	19,85
2018	8	20	4	15	20,171	19,95	19,95	19,76	19,95	19,76	19,76	20,04	19,95	19,85
2018	8	20	4	30	20,175	19,95	19,85	19,66	19,95	19,76	19,76	19,95	19,95	19,85
